blastdbSeqID_replaced	blastdbSeqID_original	blastdbSeqLen	genename
VFDB_5479	VFG048740(gb|YP_005226612) (KPHS_23120) PaaR repeat-containing protein [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae HS11286]	258	KPHS_23120
VFDB_5480	VFG048744(gb|YP_005226613) (KPHS_23130) hypothetical protein [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae HS11286]	1140	KPHS_23130
VFDB_5481	VFG048748(gb|WP_014838699) (icmF/tssM) type VI secretion protein TssM [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718]	3471	icmF/tssM
VFDB_5482	VFG048755(gb|WP_049127998) (icmF/tssM) type VI secretion protein TssM [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	3456	icmF/tssM
VFDB_5483	VFG048757(gb|WP_014907715) (impA/tssA) type VI secretion system protein TssA [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae 1084]	1599	impA/tssA
VFDB_5484	VFG048759 (impA/tssA) type VI secretion system protein TssA [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae JM45]	1594	impA/tssA
VFDB_5485	VFG048764(gb|WP_014838697) (tssF) type VI secretion system baseplate subunit TssF [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718]	1755	tssF
VFDB_5486	VFG048766(gb|WP_014907713) (tssF) type VI secretion system baseplate subunit TssF [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae 1084]	1755	tssF
VFDB_5487	VFG048773(gb|WP_014229647) (tssG) type VI secretion system baseplate subunit TssG [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718]	1086	tssG
VFDB_5488	VFG048779(gb|WP_004190503) (tssG) type VI secretion system baseplate subunit TssG [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	1086	tssG
VFDB_5489	VFG048781(gb|WP_014838696) (sciN/tssJ) type VI secretion system lipoprotein TssJ [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718]	546	sciN/tssJ
VFDB_5490	VFG048787(gb|WP_004176417) (sciN/tssJ) type VI secretion system lipoprotein TssJ [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	543	sciN/tssJ
VFDB_5491	VFG048789(gb|WP_014838943) (ugd) UDP-glucose 6-dehydrogenase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella oxytoca E718]	1167	ugd
VFDB_5492	VFG048797(gb|WP_004175261) (ugd) UDP-glucose 6-dehydrogenase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	1167	ugd
VFDB_5493	VFG048798(gb|WP_004144169) (KPR_RS08955) capsule assembly Wzi family protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. rhinoscleromatis SB3432]	1440	KPR_RS08955
VFDB_5494	VFG048800(gb|WP_014230057) (rfbC) dTDP-4-dehydrorhamnose 3,5-epimerase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella oxytoca E718]	555	rfbC
VFDB_5495	VFG048803(gb|WP_012541075) (KPK_RS07965) phosphatase PAP2 family protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae 342]	630	KPK_RS07965
VFDB_5496	VFG048804(gb|YP_005227855) (KPHS_35550) dTDP-4-dehydrorhamnose 3,5-epimerase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae HS11286]	555	KPHS_35550
VFDB_5497	VFG048809(gb|WP_004144168) (KPR_RS08960) polysaccharide export protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. rhinoscleromatis SB3432]	1140	KPR_RS08960
VFDB_5498	VFG048811(gb|WP_014230058) (rfbD) dTDP-4-dehydrorhamnose reductase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella oxytoca E718]	891	rfbD
VFDB_5499	VFG048819(gb|WP_014907234) (KP1_RS17280) mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	1416	KP1_RS17280
VFDB_5500	VFG048815(gb|YP_005227856) (KPHS_35560) dTDP-4-dehydrorhamnose reductase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae HS11286]	891	KPHS_35560
VFDB_5501	VFG048820(gb|WP_004144167) (KPR_RS08965) protein-tyrosine-phosphatase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. rhinoscleromatis SB3432]	447	KPR_RS08965
VFDB_5502	VFG048822(gb|WP_004122480) (rfbA) glucose-1-phosphate thymidylyltransferase RfbA [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella oxytoca E718]	870	rfbA
VFDB_5503	VFG048824(gb|WP_014907233) (gndA) NADP-dependent phosphogluconate dehydrogenase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae 1084]	1407	gndA
VFDB_5504	VFG048826(gb|YP_005227857) (KPHS_35570) glucose-1-phosphate thymidylyltransferase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae HS11286]	870	KPHS_35570
VFDB_5505	VFG048827(gb|WP_020956626) (N559_RS09010) polysaccharide export protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae JM45]	1137	N559_RS09010
VFDB_5506	VFG048831(gb|WP_020947293) (KPR_RS08970) polysaccharide biosynthesis tyrosine autokinase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. rhinoscleromatis SB3432]	2169	KPR_RS08970
VFDB_5507	VFG048832(gb|WP_012967585) (KVAR_RS07835) polysaccharide export protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella variicola At-22]	1140	KVAR_RS07835
VFDB_5508	VFG048833(gb|WP_014838944) (rfbB) dTDP-glucose 4,6-dehydratase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella oxytoca E718]	1065	rfbB
VFDB_5509	VFG048841(gb|WP_014907232) (wcaJ) undecaprenyl-phosphate glucose phosphotransferase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	1404	wcaJ
VFDB_5510	VFG048836(gb|WP_012541078) (KPK_RS07975) polysaccharide export protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae 342]	1134	KPK_RS07975
VFDB_5511	VFG048837(gb|YP_005227858) (KPHS_35580) dTDP-D-glucose 4,6-dehydratase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae HS11286]	1065	KPHS_35580
VFDB_5512	VFG048838(gb|WP_020956627) (N559_RS09015) polysaccharide biosynthesis tyrosine autokinase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae JM45]	2154	N559_RS09015
VFDB_5513	VFG048839(gb|WP_041937831) (wcaJ) undecaprenyl-phosphate glucose phosphotransferase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae KCTC 2242]	1380	wcaJ
VFDB_5514	VFG048842(gb|WP_020947294) (wbaP) undecaprenyl-phosphate galactose phosphotransferase WbaP [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. rhinoscleromatis SB3432]	1428	wbaP
VFDB_5515	VFG048843(gb|WP_135721670) (KVAR_RS26115) protein tyrosine phosphatase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella variicola At-22]	444	KVAR_RS26115
VFDB_5516	VFG048845(gb|WP_004122486) (gndA) NADP-dependent phosphogluconate dehydrogenase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella oxytoca KCTC 1686]	1407	gndA
VFDB_5517	VFG048847(gb|WP_012541079) (KPK_RS07980) polysaccharide biosynthesis tyrosine autokinase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae 342]	2172	KPK_RS07980
VFDB_5518	VFG048849(gb|WP_020956628) (wbaP) undecaprenyl-phosphate galactose phosphotransferase WbaP [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae JM45]	1428	wbaP
VFDB_5519	VFG048850(gb|WP_004899428) (KPN2242_RS16275) MOP flippase family protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae KCTC 2242]	1458	KPN2242_RS16275
VFDB_5520	VFG048852(gb|WP_015875022) (KP1_RS17295) glycosyltransferase WbuB [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	1215	KP1_RS17295
VFDB_5521	VFG048853(gb|WP_004144164) (KPR_RS28085) glycosyltransferase family 4 protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. rhinoscleromatis SB3432]	1023	KPR_RS28085
VFDB_5522	VFG048854(gb|WP_012967587) (KVAR_RS07840) polysaccharide biosynthesis tyrosine autokinase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella variicola At-22]	2157	KVAR_RS07840
VFDB_5523	VFG048855(gb|WP_042934384) (A225_RS19040) MOP flippase family protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella oxytoca E718]	1431	A225_RS19040
VFDB_5524	VFG048856(gb|WP_041165288) (KOX_RS24995) glycosyltransferase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella oxytoca KCTC 1686]	1041	KOX_RS24995
VFDB_5525	VFG048863(gb|WP_014907229) (KP1_RS17300) GDP-mannose mannosyl hydrolase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	459	KP1_RS17300
VFDB_5526	VFG048858(gb|WP_012541080) (KPK_RS07985) polysaccharide pyruvyl transferase family protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae 342]	951	KPK_RS07985
VFDB_5527	VFG048859(gb|YP_005227860) (KPHS_35600) polysaccharide biosynthesis protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae HS11286]	1437	KPHS_35600
VFDB_5528	VFG048860(gb|WP_032420445) (N559_RS09025) glycosyltransferase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae JM45]	819	N559_RS09025
VFDB_5529	VFG048861(gb|WP_004180513) (KPN2242_RS16280) O-antigen ligase family protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae KCTC 2242]	1290	KPN2242_RS16280
VFDB_5530	VFG048862(gb|WP_041937727) (KPN_RS13470) lipopolysaccharide biosynthesis protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578]	1446	KPN_RS13470
VFDB_5531	VFG048864(gb|WP_004144163) (KPR_RS08980) hypothetical protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. rhinoscleromatis SB3432]	1017	KPR_RS08980
VFDB_5532	VFG048865(gb|WP_012967588) (KVAR_RS27725) hypothetical protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella variicola At-22]	1218	KVAR_RS27725
VFDB_5533	VFG048867(gb|WP_014230062) (KOX_RS25000) glycosyltransferase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella oxytoca KCTC 1686]	759	KOX_RS25000
VFDB_5534	VFG048868(gb|WP_014907228) (A79E_RS08235) GDP-L-fucose synthase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae 1084]	969	A79E_RS08235
VFDB_5535	VFG048869(gb|WP_012541081) (KPK_RS07990) oligosaccharide flippase family protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae 342]	1167	KPK_RS07990
VFDB_5536	VFG048870(gb|YP_005227861) (KPHS_35610) glycosyltransferase family 61 protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae HS11286]	981	KPHS_35610
VFDB_5537	VFG048871(gb|WP_160143420) (N559_RS30275) hypothetical protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae JM45]	684	N559_RS30275
VFDB_5538	VFG048872(gb|WP_004180514) (KPN2242_RS16285) glycosyltransferase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae KCTC 2242]	1167	KPN2242_RS16285
VFDB_5539	VFG048873(gb|WP_015958702) (KPN_RS13475) acyltransferase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578]	1122	KPN_RS13475
VFDB_5540	VFG048875(gb|WP_032451855) (KPR_RS08985) glycosyltransferase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. rhinoscleromatis SB3432]	1062	KPR_RS08985
VFDB_5541	VFG048876(gb|WP_012967589) (KVAR_RS07845) polysaccharide pyruvyl transferase family protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella variicola At-22]	984	KVAR_RS07845
VFDB_5542	VFG048877(gb|WP_014838950) (A225_RS19055) glycosyltransferase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella oxytoca E718]	1122	A225_RS19055
VFDB_5543	VFG048878(gb|WP_014230063) (KOX_RS25005) hypothetical protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella oxytoca KCTC 1686]	864	KOX_RS25005
VFDB_5544	VFG048885(gb|WP_014907227) (gmd) GDP-mannose 4,6-dehydratase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	1125	gmd
VFDB_5545	VFG048880(gb|WP_012541082) (KPK_RS07995) glycosyltransferase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae 342]	1155	KPK_RS07995
VFDB_5546	VFG048881(gb|YP_005227862) (KPHS_35620) EpsG family protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae HS11286]	1230	KPHS_35620
VFDB_5547	VFG048883(gb|WP_004180515) (KPN2242_RS16290) glycosyltransferase family 4 protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae KCTC 2242]	1122	KPN2242_RS16290
VFDB_5548	VFG048884(gb|WP_015958703) (KPN_RS30525) right-handed parallel beta-helix repeat-containing protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578]	1623	KPN_RS30525
VFDB_5549	VFG048886(gb|WP_004144161) (KPR_RS08990) polysaccharide pyruvyl transferase family protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. rhinoscleromatis SB3432]	1101	KPR_RS08990
VFDB_5550	VFG048887(gb|WP_077248738) (KVAR_RS26120) glycosyltransferase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella variicola At-22]	1071	KVAR_RS26120
VFDB_5551	VFG048888(gb|WP_014838951) (A225_RS32050) EpsG family protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella oxytoca E718]	1161	A225_RS32050
VFDB_5552	VFG048889(gb|WP_014230065) (KOX_RS25010) glycosyl transferase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella oxytoca KCTC 1686]	855	KOX_RS25010
VFDB_5553	VFG048907(gb|WP_014907226) (KP1_RS17315) glycosyltransferase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	1101	KP1_RS17315
VFDB_5554	VFG048891(gb|WP_041165334) (KPK_RS08000) hypothetical protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae 342]	1293	KPK_RS08000
VFDB_5555	VFG048892(gb|YP_005227863) (KPHS_35630) family 2 glycosyl transferase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae HS11286]	282	KPHS_35630
VFDB_5556	VFG048893(gb|WP_020956632) (N559_RS09030) glycosyltransferase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae JM45]	1062	N559_RS09030
VFDB_5557	VFG048894(gb|WP_004180517) (KPN2242_RS16295) glycosyltransferase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae KCTC 2242]	1077	KPN2242_RS16295
VFDB_5558	VFG048895(gb|WP_015958704) (KPN_RS29070) EpsG family protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578]	1125	KPN_RS29070
VFDB_5559	VFG048896(gb|WP_015875024) (KP1_RS29180) acyltransferase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	513	KP1_RS29180
VFDB_5560	VFG048897(gb|WP_004144160) (KPR_RS28090) glycosyltransferase family 4 protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. rhinoscleromatis SB3432]	1161	KPR_RS28090
VFDB_5561	VFG048898(gb|WP_012967591) (KVAR_RS27730) hypothetical protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella variicola At-22]	1122	KVAR_RS27730
VFDB_5562	VFG048899(gb|WP_014838953) (A225_RS19080) glycosyltransferase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella oxytoca E718]	918	A225_RS19080
VFDB_5563	VFG048900(gb|WP_049097972) (KOX_RS25015) glycosyltransferase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella oxytoca KCTC 1686]	888	KOX_RS25015
VFDB_5564	VFG048902(gb|WP_012541084) (KPK_RS08005) glycosyltransferase family 4 protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae 342]	1089	KPK_RS08005
VFDB_5565	VFG048903(gb|YP_005227864) (KPHS_35640) carbohydrate lyase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae HS11286]	1413	KPHS_35640
VFDB_5566	VFG048904(gb|WP_020956633) (N559_RS09035) glycosyltransferase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae JM45]	816	N559_RS09035
VFDB_5567	VFG048905(gb|WP_004899437) (KPN2242_RS16300) polysaccharide biosynthesis tyrosine autokinase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae KCTC 2242]	2169	KPN2242_RS16300
VFDB_5568	VFG048906(gb|WP_015958705) (KPN_RS29075) glycosyltransferase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578]	876	KPN_RS29075
VFDB_5569	VFG048908(gb|WP_020947295) (KPR_RS28095) oligosaccharide flippase family protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. rhinoscleromatis SB3432]	1428	KPR_RS28095
VFDB_5570	VFG048909(gb|WP_041165171) (KVAR_RS07850) glycosyltransferase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella variicola At-22]	1101	KVAR_RS07850
VFDB_5571	VFG048910(gb|WP_014838954) (wbaP) undecaprenyl-phosphate galactose phosphotransferase WbaP [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella oxytoca E718]	1428	wbaP
VFDB_5572	VFG048911(gb|WP_014230067) (wbaP) undecaprenyl-phosphate galactose phosphotransferase WbaP [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella oxytoca KCTC 1686]	1428	wbaP
VFDB_5573	VFG048913(gb|WP_012541085) (KPK_RS08010) glycosyltransferase family 4 protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae 342]	1170	KPK_RS08010
VFDB_5574	VFG048914(gb|YP_005227865) (KPHS_35650) glycosyltransferase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae HS11286]	1065	KPHS_35650
VFDB_5575	VFG048915(gb|WP_032419846) (N559_RS09040) glycosyltransferase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae JM45]	825	N559_RS09040
VFDB_5576	VFG048916(gb|WP_004213675) (KPN2242_RS27975) protein-tyrosine-phosphatase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae KCTC 2242]	435	KPN2242_RS27975
VFDB_5577	VFG048917(gb|WP_015958706) (KPN_RS13480) glycosyl transferase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578]	852	KPN_RS13480
VFDB_5578	VFG048918(gb|WP_015875025) (KP1_RS17320) O-antigen ligase family protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	1227	KP1_RS17320
VFDB_5579	VFG048919(gb|WP_020947296) (KPR_RS08995) hypothetical protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. rhinoscleromatis SB3432]	1227	KPR_RS08995
VFDB_5580	VFG048920(gb|WP_012967593) (KVAR_RS26125) acyltransferase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella variicola At-22]	1035	KVAR_RS26125
VFDB_5581	VFG048921(gb|WP_014838955) (A225_RS19090) polysaccharide biosynthesis tyrosine autokinase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella oxytoca E718]	2166	A225_RS19090
VFDB_5582	VFG048922(gb|WP_014230068) (KOX_RS25025) polysaccharide biosynthesis tyrosine autokinase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella oxytoca KCTC 1686]	2166	KOX_RS25025
VFDB_5583	VFG048923(gb|WP_014907223) (A79E_RS08215) polysaccharide biosynthesis tyrosine autokinase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae 1084]	2154	A79E_RS08215
VFDB_5584	VFG048924(gb|WP_012541086) (KPK_RS28475) WecB/TagA/CpsF family glycosyltransferase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae 342]	768	KPK_RS28475
VFDB_5585	VFG048925(gb|YP_005227866) (KPHS_35660) glycosyl transferase family protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae HS11286]	468	KPHS_35660
VFDB_5586	VFG048926(gb|WP_020956635) (N559_RS09045) lipopolysaccharide biosynthesis protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae JM45]	1416	N559_RS09045
VFDB_5587	VFG048927(gb|WP_004180522) (KPN2242_RS16305) polysaccharide export protein [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae KCTC 2242]	1137	KPN2242_RS16305
